catagory,title,link
business,Monsoon disaster affects 50 districts; death toll reaches 41,https://thehimalayantimes.com/business/monsoon-disaster-affects-50-districts-death-toll-reaches-41
business,Skyworth BM Series,https://thehimalayantimes.com/business/skyworth-bm-series
business,Ultima campaign,https://thehimalayantimes.com/business/ultima-campaign
business,Political parties urged to cooperate for rapid development of energy sector,https://thehimalayantimes.com/business/political-parties-urged-to-cooperate-for-rapid-development-of-energy-sector
business,Contractors take to streets in second phase of protest,https://thehimalayantimes.com/business/contractors-take-to-streets-in-second-phase-of-protest
business,"NEPSE Index gains 2.03%, Closes at 2,060.91",https://thehimalayantimes.com/business/nepse-index-gains-203-closes-at-206091
business,NLICL cycle rally,https://thehimalayantimes.com/business/nlicl-cycle-rally
business,'Nepal can become prime destination for Chinese investment',https://thehimalayantimes.com/business/nepal-can-become-prime-destination-for-chinese-investment
business,Agarwal appointed,https://thehimalayantimes.com/business/agarwal-appointed
business,Govt resolute in re-establishing direct air connectivity with EU: Kirati,https://thehimalayantimes.com/business/govt-resolute-in-re-establishing-direct-air-connectivity-with-eu-kirati
business,NEPSE Index concludes with notable loss,https://thehimalayantimes.com/business/nepse-index-concludes-with-notable-loss
business,Startup Summit 2023,https://thehimalayantimes.com/business/startup-summit-2023
business,CLI's IPO allotted,https://thehimalayantimes.com/business/clis-ipo-allotted
business,SBL's profits surge,https://thehimalayantimes.com/business/sbls-profits-surge
business,13th AGM of NOGPA,https://thehimalayantimes.com/business/13th-agm-of-nogpa
business,"Pre-order Galaxy Z Flip5, Galaxy Z Fold5",https://thehimalayantimes.com/business/pre-order-galaxy-z-flip5-galaxy-z-fold5
business,NRB takes action against three banks,https://thehimalayantimes.com/business/nrb-takes-action-against-three-banks
business,23 construction companies blacklisted,https://thehimalayantimes.com/business/23-construction-companies-blacklisted
business,Public Procurement Monitoring Office to operate 'Procurement Clinic' in near future,https://thehimalayantimes.com/business/public-procurement-monitoring-office-to-operate-procurement-clinic-in-near-future
business,"NEPSE Index slightly down, Newly listed stocks shine",https://thehimalayantimes.com/business/nepse-index-slightly-down-newly-listed-stocks-shine
business,AIDIA inks MoU with European Policy Centre,https://thehimalayantimes.com/business/aidia-inks-mou-with-european-policy-centre
business,Banks' profits surge 24.92pc in fiscal 2022-23,https://thehimalayantimes.com/business/banks-profits-surge-2492pc-in-fiscal-2022-23
business,NRB to auction T-Bills worth Rs 26.10 billion,https://thehimalayantimes.com/business/nrb-to-auction-t-bills-worth-rs-2610-billion
business,Minister Rijal asks local levels to remove double taxation,https://thehimalayantimes.com/business/minister-rijal-asks-local-levels-to-remove-double-taxation
business,"NEPSE Index closes lower, New stocks lead gainers",https://thehimalayantimes.com/business/nepse-index-closes-lower-new-stocks-lead-gainers
business,'Elica is focused on making the lives of our customers better',https://thehimalayantimes.com/business/elica-is-focused-on-making-the-lives-of-our-customers-better
business,NMA extends a grand welcome to record holder climbers,https://thehimalayantimes.com/business/nma-extends-a-grand-welcome-to-record-holder-climbers
business,"Gold, silver lose shine",https://thehimalayantimes.com/business/gold-silver-lose-shine-24770
business,"Nepse retreats below 2,100-point threshold",https://thehimalayantimes.com/business/nepse-retreats-below-2100-point-threshold
business,Government to increase capital expenditure to reinvigorate economy: FM Mahat,https://thehimalayantimes.com/business/government-to-increase-capital-expenditure-to-reinvigorate-economy-fm-mahat
business,VG-Prabhu tie-up,https://thehimalayantimes.com/business/vg-prabhu-tie-up
business,SCBNL's CSR activity,https://thehimalayantimes.com/business/scbnls-csr-activity
business,Agni's ride offer,https://thehimalayantimes.com/business/agnis-ride-offer
business,eMT-Tranglo pact,https://thehimalayantimes.com/business/emt-tranglo-pact
business,Hyundai announces ,https://thehimalayantimes.com/business/hyundais-campaign
business,IFC VP meets FinMin,https://thehimalayantimes.com/business/ifc-vp-meets-finmin
business,"'FNCCI committed to fostering stability, progress'",https://thehimalayantimes.com/business/fncci-committed-to-fostering-stability-progress
business,Elica's exclusive brand shop inaugurated,https://thehimalayantimes.com/business/elicas-exclusive-brand-shop-inaugurated
business,NRB agrees to provide refinancing to flood-damaged hydropower projects,https://thehimalayantimes.com/business/nrb-agrees-to-provide-refinancing-to-flood-damaged-hydropower-projects
business,PADT issues 15-day deadline for Marwari Sewa Samiti to renew rent contract for Dharmashala,https://thehimalayantimes.com/business/padt-issues-15-day-deadline-for-marwari-sewa-samiti-to-renew-rent-contract-for-dharmashala
business,NEPSE surges by 0.44 percent in volatile trading session,https://thehimalayantimes.com/business/nepse-surges-by-044-percent-in-volatile-trading-session
business,NIMB Ace Capital Ltd renews agreement,https://thehimalayantimes.com/business/nimb-ace-capital-ltd-renews-agreement
business,FNCCI seeks IFC support for economic recovery,https://thehimalayantimes.com/business/fncci-seeks-ifc-support-for-economic-recovery
business,Pharping hydropower station to be turned into an energy museum,https://thehimalayantimes.com/business/pharping-hydropower-station-to-be-turned-into-an-energy-museum
business,Why is rice price skyrocketing in local market?,https://thehimalayantimes.com/business/why-is-rice-price-skyrocketing-in-local-market
business,NEPSE reports 1.35% decline in Tuesday's trading session,https://thehimalayantimes.com/business/nepse-reports-135-decline-in-tuesdays-trading-session
business,TEAM Ventures' exit,https://thehimalayantimes.com/business/team-ventures-exit
business,Samsung TV warranty,https://thehimalayantimes.com/business/samsung-tv-warranty
business,44th AGM of ANROPI,https://thehimalayantimes.com/business/44th-agm-of-anropi
business,Paddy plantation completed on 77pc land so far,https://thehimalayantimes.com/business/paddy-plantation-completed-on-77pc-land-so-far
business,Tourists' arrival in off-season elates tourism entrepreneurs in Sauraha,https://thehimalayantimes.com/business/tourists-arrival-in-off-season-elates-tourism-entrepreneurs-in-sauraha
business,NEPSE records 0.27% gain in trading session ,https://thehimalayantimes.com/business/nepse-records-027-gain-in-trading-session
business,Aloft Kathmandu Thamel's fourth anniversary,https://thehimalayantimes.com/business/aloft-kathmandu-thamels-fourth-anniversary
business,NEA under pressure to construct Bahrabise substation,https://thehimalayantimes.com/business/nea-under-pressure-to-construct-bahrabise-substation
business,Governor Adhikari defends 'liberal' Monetary Policy,https://thehimalayantimes.com/business/governor-adhikari-defends-liberal-monetary-policy
business,Central bank to auction T-Bills worth Rs 21.10 billion today,https://thehimalayantimes.com/business/central-bank-to-auction-t-bills-worth-rs-2110-billion-today
business,New jets soon: Minister Kirati,https://thehimalayantimes.com/business/new-jets-soon-minister-kirati
business,SC issues interlocutory order to not implement VAT on air ticket,https://thehimalayantimes.com/business/sc-issues-interlocutory-order-to-not-implement-vat-on-air-ticket
business,NEPSE Index extends losses for 5th day,https://thehimalayantimes.com/business/nepse-index-extends-losses-for-5th-day
business,"Yellow metal shines, silver price falls",https://thehimalayantimes.com/business/yellow-metal-shines-silver-price-falls
business,Nepse index sheds 1.73 per cent,https://thehimalayantimes.com/business/nepse-index-sheds-173-per-cent
business,ILO launches second phase of Bridge Project,https://thehimalayantimes.com/business/ilo-launches-second-phase-of-bridge-project
business,NRB issues Unified Directives with various provisions,https://thehimalayantimes.com/business/nrb-issues-unified-directives-with-various-provisions
business,SIA's bigger plane,https://thehimalayantimes.com/business/sias-bigger-plane
business,A new benchmark in cinematic experience,https://thehimalayantimes.com/business/a-new-benchmark-in-cinematic-experience
business,Inclusive trekking guide training vies to empower LGBTIQ+,https://thehimalayantimes.com/business/inclusive-trekking-guide-training-vies-to-empower-lgbtiq
business,Bagmati Province slashes public transport fares,https://thehimalayantimes.com/business/bagmati-province-slashes-public-transport-fares
business,Qatar Airways posts a $1.2 billion profit over the last fiscal year when it hosted FIFA World Cup,https://thehimalayantimes.com/business/qatar-airways-posts-a-12-billion-profit-over-the-last-fiscal-year-when-it-hosted-fifa-world-cup
business,Training concludes,https://thehimalayantimes.com/business/training-concludes
business,CGNET's RRR offer,https://thehimalayantimes.com/business/cgnets-rrr-offer
business,New Hitachi products,https://thehimalayantimes.com/business/new-hitachi-products
business,VG Impex-EBL pact,https://thehimalayantimes.com/business/vg-impex-ebl-pact
business,NEA upgrading power transmission network to meet growing demand in Nawalparasi,https://thehimalayantimes.com/business/nea-upgrading-power-transmission-network-to-meet-growing-demand-in-nawalparasi
business,Tourist arrivals in Everest region rebounds,https://thehimalayantimes.com/business/tourist-arrivals-in-everest-region-rebounds
business,Nepal imports millet worth Rs 510 million from India,https://thehimalayantimes.com/business/nepal-imports-millet-worth-rs-510-million-from-india
business,NEPSE Index closes 0.37% lower,https://thehimalayantimes.com/world/nepse-index-closes-037-lower
business,City e-HEV rolls out,https://thehimalayantimes.com/business/city-e-hev-rolls-out
business,BNL bags award,https://thehimalayantimes.com/business/bnl-bags-award
business,Trade deficit narrowed by Rs 265 billion in fiscal year 2022-23,https://thehimalayantimes.com/business/trade-deficit-narrowed-by-rs-265-billion-in-fiscal-year-2022-23
business,Monetary Policy cannot resolve issues seen in tourism sector: HAN,https://thehimalayantimes.com/business/monetary-policy-cannot-resolve-issues-seen-in-tourism-sector-han
business,"vegetables, fruits worth Rs 6.29 billion imported via Kakadvitta",https://thehimalayantimes.com/business/vegetables-fruits-worth-rs-629-billion-imported-via-kakadvitta
business,"NEPSE ends today's session at 2,164.31; Loses 62.85 points",https://thehimalayantimes.com/business/nepse-ends-todays-session-at-216431-loses-6285-points
business,Mahindra Powerol,https://thehimalayantimes.com/business/mahindra-powerol
business,SHL donates Rs 2.5m,https://thehimalayantimes.com/business/shl-donates-rs-25m
business,SBL bags award,https://thehimalayantimes.com/business/sbl-bags-award
business,IMF mission chief calls on NPC's VC,https://thehimalayantimes.com/business/imf-mission-chief-calls-on-npcs-vc
business,Highly anticipated Dusit Thani Himalayan Resort Dhulikhel opens today,https://thehimalayantimes.com/business/highly-anticipated-dusit-thani-himalayan-resort-dhulikhel-opens-today
business,Private sector unhappy with FY 2023-24 Monetary Policy,https://thehimalayantimes.com/business/private-sector-unhappy-with-fy-2023-24-monetary-policy
business,"Maruti recalls 87,599 units over steering defect",https://thehimalayantimes.com/business/maruti-recalls-87599-units-over-steering-defect
business,"NEPSE index drops 1.19% to 2200 levels, Rs. 4.73 arba volume",https://thehimalayantimes.com/business/nepse-index-drops-119-to-2200-levels-rs-473-arba-volume
business,NSBL bags award,https://thehimalayantimes.com/business/nsbl-bags-award-24433
business,Inflow of tourists up in Mustang,https://thehimalayantimes.com/business/inflow-of-tourists-up-in-mustang
business,NRB's Monetary Policy 2023-24 draws mixed reaction from private sector,https://thehimalayantimes.com/environment/nrbs-monetary-policy-2023-24-draws-mixed-reaction-from-private-sector
business,NRB unveils Monetary Policy for FY 2023-24,https://thehimalayantimes.com/business/nrb-unveils-monetary-policy-for-fy-2023-24
business,Central bank to facilitate digital payments,https://thehimalayantimes.com/business/central-bank-to-facilitate-digital-payments
business,Nepal Rastra Bank unveils Monetary Policy for FY 2080-81,https://thehimalayantimes.com/business/nepal-rastra-bank-unveils-monetary-policy-for-fy-2080-81
business,NEPSE index surges 63 points; All sectors close green,https://thehimalayantimes.com/business/nepse-index-surges-63-points-all-sectors-close-green
business,"Yellow metal shines, silver unchanged",https://thehimalayantimes.com/business/yellow-metal-shines-silver-unchanged
